DateTime_start_input,DateTime_end_input,DateTime_start_output,DateTime_end_output,CO2_dry_input,CO2_dry_output,CO2_flux_umol_s
2021-03-13T12:49:30.0,2021-03-13T12:54:30.0,2021-03-13T12:54:30.0,2021-03-13T12:59:30.0,410.9381565,394.9673266,0.969843806
2021-03-13T12:59:30.0,2021-03-13T13:04:30.0,2021-03-13T13:04:30.0,2021-03-13T13:09:30.0,411.0218848,394.8011517,0.985019414
2021-03-13T13:09:30.0,2021-03-13T13:14:30.0,2021-03-13T13:14:30.0,2021-03-13T13:19:30.0,411.0405189,394.6931612,0.992708815
2021-03-13T13:19:30.0,2021-03-13T13:24:30.0,2021-03-13T13:24:30.0,2021-03-13T13:29:30.0,411.036562,394.7046286,0.99177216
2021-03-13T13:29:30.0,2021-03-13T13:34:30.0,2021-03-13T13:34:30.0,2021-03-13T13:39:30.0,411.0019768,394.8918072,0.978305337
2021-03-13T13:39:30.0,2021-03-13T13:44:30.0,2021-03-13T13:44:30.0,2021-03-13T13:49:30.0,411.0259724,395.0705805,0.968906322
2021-03-13T13:49:30.0,2021-03-13T13:54:30.0,2021-03-13T13:54:30.0,2021-03-13T13:59:30.0,411.0080059,395.3244864,0.952396609
2021-03-13T13:59:30.0,2021-03-13T14:04:30.0,2021-03-13T14:04:30.0,2021-03-13T14:09:30.0,411.0806604,395.5486407,0.943196635
2021-03-13T14:09:30.0,2021-03-13T14:14:30.0,2021-03-13T14:14:30.0,2021-03-13T14:19:30.0,411.1234164,395.694328,0.936946038
2021-03-13T14:19:30.0,2021-03-13T14:24:30.0,2021-03-13T14:24:30.0,2021-03-13T14:29:30.0,411.0700416,395.9687289,0.917041545
2021-03-13T14:29:30.0,2021-03-13T14:34:30.0,2021-03-13T14:34:30.0,2021-03-13T14:39:30.0,411.1567934,396.2984507,0.902286967
2021-03-13T14:39:30.0,2021-03-13T14:44:30.0,2021-03-13T14:44:30.0,2021-03-13T14:49:30.0,411.1939662,396.628192,0.884520463
2021-03-13T14:49:30.0,2021-03-13T14:54:30.0,2021-03-13T14:54:30.0,2021-03-13T14:59:30.0,411.2200275,396.9359495,0.867414191
2021-03-13T14:59:30.0,2021-03-13T15:04:30.0,2021-03-13T15:04:30.0,2021-03-13T15:09:30.0,411.2706065,397.2953202,0.848662521
2021-03-13T15:09:30.0,2021-03-13T15:14:30.0,2021-03-13T15:14:30.0,2021-03-13T15:19:30.0,411.2656949,397.6024849,0.829711393
2021-03-13T15:19:30.0,2021-03-13T15:24:30.0,2021-03-13T15:24:30.0,2021-03-13T15:29:30.0,411.246798,398.2418285,0.789739115
2021-03-13T15:29:30.0,2021-03-13T15:34:30.0,2021-03-13T15:34:30.0,2021-03-13T15:39:30.0,411.2799394,398.8298683,0.756042386
2021-03-13T15:39:30.0,2021-03-13T15:44:30.0,2021-03-13T15:44:30.0,2021-03-13T15:49:30.0,411.2708592,399.4419338,0.718322723
2021-03-13T15:49:30.0,2021-03-13T15:54:30.0,2021-03-13T15:54:30.0,2021-03-13T15:59:30.0,411.2608112,400.0727702,0.679404406
2021-03-13T15:59:30.0,2021-03-13T16:04:30.0,2021-03-13T16:04:30.0,2021-03-13T16:09:30.0,411.2818963,400.7190541,0.641438618
2021-03-13T16:09:30.0,2021-03-13T16:14:30.0,2021-03-13T16:14:30.0,2021-03-13T16:19:30.0,411.201834,401.407669,0.594759964
2021-03-13T16:19:30.0,2021-03-13T16:24:30.0,2021-03-13T16:24:30.0,2021-03-13T16:29:30.0,411.2256435,402.0567932,0.556787138
2021-03-13T16:29:30.0,2021-03-13T16:34:30.0,2021-03-13T16:34:30.0,2021-03-13T16:39:30.0,411.2179256,402.8093116,0.510621067
2021-03-13T16:39:30.0,2021-03-13T16:44:30.0,2021-03-13T16:44:30.0,2021-03-13T16:49:30.0,411.2022057,403.5538427,0.464454105
2021-03-13T16:49:30.0,2021-03-13T16:54:30.0,2021-03-13T16:54:30.0,2021-03-13T16:59:30.0,411.1835312,404.2339338,0.422020898
2021-03-13T16:59:30.0,2021-03-13T17:04:30.0,2021-03-13T17:04:30.0,2021-03-13T17:09:30.0,411.1966713,405.1238746,0.368776345
2021-03-13T17:09:30.0,2021-03-13T17:14:30.0,2021-03-13T17:14:30.0,2021-03-13T17:19:30.0,411.2123449,405.9405996,0.320131738
2021-03-13T17:19:30.0,2021-03-13T17:24:30.0,2021-03-13T17:24:30.0,2021-03-13T17:29:30.0,411.1463144,406.6016487,0.275979138
2021-03-13T17:29:30.0,2021-03-13T17:34:30.0,2021-03-13T17:34:30.0,2021-03-13T17:39:30.0,411.1010592,407.1379524,0.240663421
2021-03-13T17:39:30.0,2021-03-13T17:44:30.0,2021-03-13T17:44:30.0,2021-03-13T17:49:30.0,411.1247844,407.765565,0.203991792
2021-03-13T17:49:30.0,2021-03-13T17:54:30.0,2021-03-13T17:54:30.0,2021-03-13T17:59:30.0,411.0954778,408.3381497,0.167441365
2021-03-13T17:59:30.0,2021-03-13T18:04:30.0,2021-03-13T18:04:30.0,2021-03-13T18:09:30.0,411.0388265,409.0770664,0.119129746
2021-03-13T18:09:30.0,2021-03-13T18:14:30.0,2021-03-13T18:14:30.0,2021-03-13T18:19:30.0,411.0445937,409.920713,0.068248724
2021-03-13T18:19:30.0,2021-03-13T18:24:30.0,2021-03-13T18:24:30.0,2021-03-13T18:29:30.0,410.9660621,410.550672,0.025224959
2021-03-13T18:29:30.0,2021-03-13T18:34:30.0,2021-03-13T18:34:30.0,2021-03-13T18:39:30.0,410.8826389,410.9475136,-0.003939582
2021-03-13T18:39:30.0,2021-03-13T18:44:30.0,2021-03-13T18:44:30.0,2021-03-13T18:49:30.0,410.8376555,411.1989372,-0.021939179
2021-03-13T18:49:30.0,2021-03-13T18:54:30.0,2021-03-13T18:54:30.0,2021-03-13T18:59:30.0,410.7600428,411.4564309,-0.042288831
2021-03-13T18:59:30.0,2021-03-13T19:04:30.0,2021-03-13T19:04:30.0,2021-03-13T19:09:30.0,410.7581874,412.4091817,-0.100258192
2021-03-13T19:09:30.0,2021-03-13T19:14:30.0,2021-03-13T19:14:30.0,2021-03-13T19:19:30.0,410.6397415,413.4635271,-0.171477061
2021-03-13T19:19:30.0,2021-03-13T19:24:30.0,2021-03-13T19:24:30.0,2021-03-13T19:29:30.0,410.3037588,413.8530606,-0.215534721
2021-03-13T19:29:30.0,2021-03-13T19:34:30.0,2021-03-13T19:34:30.0,2021-03-13T19:39:30.0,409.9690743,414.0426659,-0.24737272
2021-03-13T19:39:30.0,2021-03-13T19:44:30.0,2021-03-13T19:44:30.0,2021-03-13T19:49:30.0,409.7158534,414.1476075,-0.269122474
2021-03-13T19:49:30.0,2021-03-13T19:54:30.0,2021-03-13T19:54:30.0,2021-03-13T19:59:30.0,409.6326377,414.1850353,-0.276448666
2021-03-13T19:59:30.0,2021-03-13T20:04:30.0,2021-03-13T20:04:30.0,2021-03-13T20:09:30.0,409.5544451,414.1802048,-0.280903649
2021-03-13T20:09:30.0,2021-03-13T20:14:30.0,2021-03-13T20:14:30.0,2021-03-13T20:19:30.0,409.4902948,414.0733814,-0.278312279
2021-03-13T20:19:30.0,2021-03-13T20:24:30.0,2021-03-13T20:24:30.0,2021-03-13T20:29:30.0,409.4544876,413.9655412,-0.27393801
2021-03-13T20:29:30.0,2021-03-13T20:34:30.0,2021-03-13T20:34:30.0,2021-03-13T20:39:30.0,409.4488377,413.9923348,-0.27590817
2021-03-13T20:39:30.0,2021-03-13T20:44:30.0,2021-03-13T20:44:30.0,2021-03-13T20:49:30.0,409.4220963,413.9540434,-0.275206789
2021-03-13T20:49:30.0,2021-03-13T20:54:30.0,2021-03-13T20:54:30.0,2021-03-13T20:59:30.0,409.5052724,413.9179537,-0.267964263
2021-03-13T20:59:30.0,2021-03-13T21:04:30.0,2021-03-13T21:04:30.0,2021-03-13T21:09:30.0,409.5236946,413.9250698,-0.267277682
2021-03-13T21:09:30.0,2021-03-13T21:14:30.0,2021-03-13T21:14:30.0,2021-03-13T21:19:30.0,409.5229682,413.7809423,-0.25856952
2021-03-13T21:19:30.0,2021-03-13T21:24:30.0,2021-03-13T21:24:30.0,2021-03-13T21:29:30.0,409.475556,413.7385051,-0.25887163
2021-03-13T23:19:30.0,2021-03-13T23:24:30.0,2021-03-13T23:24:30.0,2021-03-13T23:29:30.0,615.1703117,616.6181476,-0.087921204
2021-03-13T23:29:30.0,2021-03-13T23:34:30.0,2021-03-13T23:34:30.0,2021-03-13T23:39:30.0,615.8225804,617.92717,-0.127803198
2021-03-13T23:39:30.0,2021-03-13T23:44:30.0,2021-03-13T23:44:30.0,2021-03-13T23:49:30.0,616.4314866,618.8789593,-0.148625102
2021-03-13T23:49:30.0,2021-03-13T23:54:30.0,2021-03-13T23:54:30.0,2021-03-13T23:59:30.0,616.762305,619.5551417,-0.169597662
2021-03-13T23:59:30.0,2021-03-14T00:04:30.0,2021-03-14T00:04:30.0,2021-03-14T00:09:30.0,616.9466574,619.9748809,-0.183891749
2021-03-14T00:09:30.0,2021-03-14T00:14:30.0,2021-03-14T00:14:30.0,2021-03-14T00:19:30.0,617.1715528,620.3759351,-0.194589159
2021-03-14T00:19:30.0,2021-03-14T00:24:30.0,2021-03-14T00:24:30.0,2021-03-14T00:29:30.0,617.3204981,620.6310444,-0.201036063
2021-03-14T00:29:30.0,2021-03-14T00:34:30.0,2021-03-14T00:34:30.0,2021-03-14T00:39:30.0,617.4285816,620.8817163,-0.209694882
2021-03-14T00:39:30.0,2021-03-14T00:44:30.0,2021-03-14T00:44:30.0,2021-03-14T00:49:30.0,617.558931,621.0388323,-0.211320306
2021-03-14T00:49:30.0,2021-03-14T00:54:30.0,2021-03-14T00:54:30.0,2021-03-14T00:59:30.0,617.7102074,621.3172414,-0.219040562
2021-03-14T00:59:30.0,2021-03-14T01:04:30.0,2021-03-14T01:04:30.0,2021-03-14T01:09:30.0,617.834842,621.4059141,-0.216856748
2021-03-14T01:09:30.0,2021-03-14T01:14:30.0,2021-03-14T01:14:30.0,2021-03-14T01:19:30.0,617.9433442,621.4330013,-0.211912744
2021-03-14T01:19:30.0,2021-03-14T01:24:30.0,2021-03-14T01:24:30.0,2021-03-14T01:29:30.0,617.9706326,621.4687542,-0.212426752
2021-03-14T01:29:30.0,2021-03-14T01:34:30.0,2021-03-14T01:34:30.0,2021-03-14T01:39:30.0,617.9376132,621.4292182,-0.212031027
2021-03-14T01:39:30.0,2021-03-14T01:44:30.0,2021-03-14T01:44:30.0,2021-03-14T01:49:30.0,617.9759022,621.5037495,-0.214231873
2021-03-14T01:49:30.0,2021-03-14T01:54:30.0,2021-03-14T01:54:30.0,2021-03-14T01:59:30.0,617.9421557,621.5749157,-0.220602796
2021-03-14T01:59:30.0,2021-03-14T02:04:30.0,2021-03-14T02:04:30.0,2021-03-14T02:09:30.0,617.9463555,621.5648831,-0.219738518
2021-03-14T02:09:30.0,2021-03-14T02:14:30.0,2021-03-14T02:14:30.0,2021-03-14T02:19:30.0,617.9317472,621.5528911,-0.219897401
2021-03-14T02:19:30.0,2021-03-14T02:24:30.0,2021-03-14T02:24:30.0,2021-03-14T02:29:30.0,617.9182792,621.5031532,-0.217694876
2021-03-14T02:29:30.0,2021-03-14T02:34:30.0,2021-03-14T02:34:30.0,2021-03-14T02:39:30.0,617.903777,621.4817101,-0.217273388
2021-03-14T02:39:30.0,2021-03-14T02:44:30.0,2021-03-14T02:44:30.0,2021-03-14T02:49:30.0,617.9317967,621.5104593,-0.217317685
2021-03-14T02:49:30.0,2021-03-14T02:54:30.0,2021-03-14T02:54:30.0,2021-03-14T02:59:30.0,617.9813582,621.540212,-0.216114778
2021-03-14T02:59:30.0,2021-03-14T03:04:30.0,2021-03-14T03:04:30.0,2021-03-14T03:09:30.0,618.0250665,621.5108407,-0.211676947
2021-03-14T03:09:30.0,2021-03-14T03:14:30.0,2021-03-14T03:14:30.0,2021-03-14T03:19:30.0,618.0832415,621.6495788,-0.216569217
2021-03-14T03:19:30.0,2021-03-14T03:24:30.0,2021-03-14T03:24:30.0,2021-03-14T03:29:30.0,618.0818443,621.6629386,-0.217465346
2021-03-14T03:29:30.0,2021-03-14T03:34:30.0,2021-03-14T03:34:30.0,2021-03-14T03:39:30.0,618.1865663,621.6639201,-0.21116561
2021-03-14T03:39:30.0,2021-03-14T03:44:30.0,2021-03-14T03:44:30.0,2021-03-14T03:49:30.0,618.1601747,621.6594288,-0.212495523
2021-03-14T03:49:30.0,2021-03-14T03:54:30.0,2021-03-14T03:54:30.0,2021-03-14T03:59:30.0,618.1671632,621.6541846,-0.211752685
2021-03-14T03:59:30.0,2021-03-14T04:04:30.0,2021-03-14T04:04:30.0,2021-03-14T04:09:30.0,618.0786516,621.7010354,-0.219972692
2021-03-14T04:09:30.0,2021-03-14T04:14:30.0,2021-03-14T04:14:30.0,2021-03-14T04:19:30.0,618.0662493,621.6922321,-0.220191248
2021-03-14T04:19:30.0,2021-03-14T04:24:30.0,2021-03-14T04:24:30.0,2021-03-14T04:29:30.0,618.0760141,621.6087853,-0.214530883
2021-03-14T04:29:30.0,2021-03-14T04:34:30.0,2021-03-14T04:34:30.0,2021-03-14T04:39:30.0,617.9710203,621.4988642,-0.214231668
2021-03-14T04:39:30.0,2021-03-14T04:44:30.0,2021-03-14T04:44:30.0,2021-03-14T04:49:30.0,617.8927588,621.4547005,-0.216302293
2021-03-14T04:49:30.0,2021-03-14T04:54:30.0,2021-03-14T04:54:30.0,2021-03-14T04:59:30.0,617.8389452,621.4189912,-0.217401692
2021-03-14T04:59:30.0,2021-03-14T05:04:30.0,2021-03-14T05:04:30.0,2021-03-14T05:09:30.0,617.8350331,621.431469,-0.218396982
2021-03-14T05:09:30.0,2021-03-14T05:14:30.0,2021-03-14T05:14:30.0,2021-03-14T05:19:30.0,617.8365713,621.4835537,-0.221466467
2021-03-14T05:19:30.0,2021-03-14T05:24:30.0,2021-03-14T05:24:30.0,2021-03-14T05:29:30.0,617.8642931,621.4708128,-0.219009333
2021-03-14T05:29:30.0,2021-03-14T05:34:30.0,2021-03-14T05:34:30.0,2021-03-14T05:39:30.0,617.8996664,621.613571,-0.225530385
2021-03-14T05:39:30.0,2021-03-14T05:44:30.0,2021-03-14T05:44:30.0,2021-03-14T05:49:30.0,617.9869876,621.6470218,-0.222259049
2021-03-14T05:49:30.0,2021-03-14T05:54:30.0,2021-03-14T05:54:30.0,2021-03-14T05:59:30.0,617.9541618,621.6375088,-0.223674743
2021-03-14T05:59:30.0,2021-03-14T06:04:30.0,2021-03-14T06:04:30.0,2021-03-14T06:09:30.0,617.8681361,621.314423,-0.209279047
2021-03-14T06:09:30.0,2021-03-14T06:14:30.0,2021-03-14T06:14:30.0,2021-03-14T06:19:30.0,617.8317247,620.3480584,-0.152806749
2021-03-14T06:19:30.0,2021-03-14T06:24:30.0,2021-03-14T06:24:30.0,2021-03-14T06:29:30.0,618.2407681,619.3432517,-0.066949369
2021-03-14T06:29:30.0,2021-03-14T06:34:30.0,2021-03-14T06:34:30.0,2021-03-14T06:39:30.0,618.7414628,617.7490466,0.060265411
2021-03-14T06:39:30.0,2021-03-14T06:44:30.0,2021-03-14T06:44:30.0,2021-03-14T06:49:30.0,619.3886301,615.5697022,0.231908021
2021-03-14T06:49:30.0,2021-03-14T06:54:30.0,2021-03-14T06:54:30.0,2021-03-14T06:59:30.0,619.9025354,612.9370276,0.422987071
2021-03-14T06:59:30.0,2021-03-14T07:04:30.0,2021-03-14T07:04:30.0,2021-03-14T07:09:30.0,620.1039527,609.9845638,0.614509493
2021-03-14T07:09:30.0,2021-03-14T07:14:30.0,2021-03-14T07:14:30.0,2021-03-14T07:19:30.0,620.2665059,606.6420447,0.827358337
2021-03-14T07:19:30.0,2021-03-14T07:24:30.0,2021-03-14T07:24:30.0,2021-03-14T07:29:30.0,620.1275775,603.1685617,1.02985233
2021-03-14T07:29:30.0,2021-03-14T07:34:30.0,2021-03-14T07:34:30.0,2021-03-14T07:39:30.0,619.9419499,599.6414789,1.232765376
2021-03-14T07:39:30.0,2021-03-14T07:44:30.0,2021-03-14T07:44:30.0,2021-03-14T07:49:30.0,619.7680577,596.3497163,1.422101007
2021-03-14T07:49:30.0,2021-03-14T07:54:30.0,2021-03-14T07:54:30.0,2021-03-14T07:59:30.0,619.591646,593.1808585,1.603820139
2021-03-14T07:59:30.0,2021-03-14T08:04:30.0,2021-03-14T08:04:30.0,2021-03-14T08:09:30.0,619.4272993,590.354984,1.765443941
2021-03-14T08:09:30.0,2021-03-14T08:14:30.0,2021-03-14T08:14:30.0,2021-03-14T08:19:30.0,619.2163493,587.6418277,1.917392796
2021-03-14T08:19:30.0,2021-03-14T08:24:30.0,2021-03-14T08:24:30.0,2021-03-14T08:29:30.0,619.1178763,585.2645445,2.055775709
2021-03-14T08:29:30.0,2021-03-14T08:34:30.0,2021-03-14T08:34:30.0,2021-03-14T08:39:30.0,618.9358124,583.1859818,2.170942394
2021-03-14T08:39:30.0,2021-03-14T08:44:30.0,2021-03-14T08:44:30.0,2021-03-14T08:49:30.0,618.9129527,581.2375625,2.287873825
2021-03-14T08:49:30.0,2021-03-14T08:54:30.0,2021-03-14T08:54:30.0,2021-03-14T08:59:30.0,618.9075197,579.6277213,2.385303044
2021-03-14T08:59:30.0,2021-03-14T09:04:30.0,2021-03-14T09:04:30.0,2021-03-14T09:09:30.0,618.9164895,578.2247591,2.471043949
2021-03-14T09:09:30.0,2021-03-14T09:14:30.0,2021-03-14T09:14:30.0,2021-03-14T09:19:30.0,618.9503975,577.2259282,2.533758006
2021-03-14T09:19:30.0,2021-03-14T09:24:30.0,2021-03-14T09:24:30.0,2021-03-14T09:29:30.0,619.0874432,576.5160099,2.585190696
2021-03-14T09:29:30.0,2021-03-14T09:34:30.0,2021-03-14T09:34:30.0,2021-03-14T09:39:30.0,619.1657625,576.0144611,2.620403738
2021-03-14T09:39:30.0,2021-03-14T09:44:30.0,2021-03-14T09:44:30.0,2021-03-14T09:49:30.0,619.2657654,575.5970672,2.651823148
2021-03-14T09:49:30.0,2021-03-14T09:54:30.0,2021-03-14T09:54:30.0,2021-03-14T09:59:30.0,619.2800946,575.350096,2.667690863
2021-03-14T09:59:30.0,2021-03-14T10:04:30.0,2021-03-14T10:04:30.0,2021-03-14T10:09:30.0,619.3849231,575.1557761,2.685856933
2021-03-14T10:09:30.0,2021-03-14T10:14:30.0,2021-03-14T10:14:30.0,2021-03-14T10:19:30.0,619.4352324,575.0927624,2.692738578
2021-03-14T10:19:30.0,2021-03-14T10:24:30.0,2021-03-14T10:24:30.0,2021-03-14T10:29:30.0,619.5025606,575.0466803,2.699625522
2021-03-14T10:29:30.0,2021-03-14T10:34:30.0,2021-03-14T10:34:30.0,2021-03-14T10:39:30.0,619.5259096,575.0156492,2.702927812
2021-03-14T10:39:30.0,2021-03-14T10:44:30.0,2021-03-14T10:44:30.0,2021-03-14T10:49:30.0,619.565508,575.0321912,2.704327932
2021-03-14T10:49:30.0,2021-03-14T10:54:30.0,2021-03-14T10:54:30.0,2021-03-14T10:59:30.0,619.6530489,575.2236213,2.698019163
2021-03-14T10:59:30.0,2021-03-14T11:04:30.0,2021-03-14T11:04:30.0,2021-03-14T11:09:30.0,619.8009137,575.4126919,2.695516906
2021-03-14T11:09:30.0,2021-03-14T11:14:30.0,2021-03-14T11:14:30.0,2021-03-14T11:19:30.0,619.8899683,575.5933782,2.689952477
2021-03-14T11:19:30.0,2021-03-14T11:24:30.0,2021-03-14T11:24:30.0,2021-03-14T11:29:30.0,619.92192,575.9521395,2.67010666
2021-03-14T11:29:30.0,2021-03-14T11:34:30.0,2021-03-14T11:34:30.0,2021-03-14T11:39:30.0,619.9930845,576.2259802,2.65779895
2021-03-14T11:39:30.0,2021-03-14T11:44:30.0,2021-03-14T11:44:30.0,2021-03-14T11:49:30.0,620.0210606,576.4544014,2.645626733
2021-03-14T11:49:30.0,2021-03-14T11:54:30.0,2021-03-14T11:54:30.0,2021-03-14T11:59:30.0,619.9664465,576.7685062,2.623235924
2021-03-14T11:59:30.0,2021-03-14T12:04:30.0,2021-03-14T12:04:30.0,2021-03-14T12:09:30.0,620.0865015,576.984992,2.617380075
2021-03-14T12:09:30.0,2021-03-14T12:14:30.0,2021-03-14T12:14:30.0,2021-03-14T12:19:30.0,620.066522,577.2517874,2.599965396
2021-03-14T12:19:30.0,2021-03-14T12:24:30.0,2021-03-14T12:24:30.0,2021-03-14T12:29:30.0,620.1167984,577.4998095,2.587957103
2021-03-14T12:29:30.0,2021-03-14T12:34:30.0,2021-03-14T12:34:30.0,2021-03-14T12:39:30.0,620.1483674,577.8387712,2.569290386
2021-03-14T12:39:30.0,2021-03-14T12:44:30.0,2021-03-14T12:44:30.0,2021-03-14T12:49:30.0,620.1590076,578.1956258,2.54826619
2021-03-14T12:49:30.0,2021-03-14T12:54:30.0,2021-03-14T12:54:30.0,2021-03-14T12:59:30.0,620.1325496,578.4350455,2.53212051
2021-03-14T12:59:30.0,2021-03-14T13:04:30.0,2021-03-14T13:04:30.0,2021-03-14T13:09:30.0,620.0441747,578.7246567,2.509166955
2021-03-14T13:09:30.0,2021-03-14T13:14:30.0,2021-03-14T13:14:30.0,2021-03-14T13:19:30.0,620.0011285,579.0750799,2.485273145
2021-03-14T13:19:30.0,2021-03-14T13:24:30.0,2021-03-14T13:24:30.0,2021-03-14T13:29:30.0,620.0008536,579.3272236,2.46994479
2021-03-14T13:29:30.0,2021-03-14T13:34:30.0,2021-03-14T13:34:30.0,2021-03-14T13:39:30.0,620.1055638,579.4620105,2.468118353
2021-03-14T13:39:30.0,2021-03-14T13:44:30.0,2021-03-14T13:44:30.0,2021-03-14T13:49:30.0,620.1582973,579.6811454,2.458013468
2021-03-14T13:49:30.0,2021-03-14T13:54:30.0,2021-03-14T13:54:30.0,2021-03-14T13:59:30.0,620.1710283,579.7362644,2.455439416
2021-03-14T13:59:30.0,2021-03-14T14:04:30.0,2021-03-14T14:04:30.0,2021-03-14T14:09:30.0,620.20434,579.7092724,2.459101418
2021-03-14T14:09:30.0,2021-03-14T14:14:30.0,2021-03-14T14:14:30.0,2021-03-14T14:19:30.0,620.2557568,579.8166293,2.4557044
2021-03-14T14:19:30.0,2021-03-14T14:24:30.0,2021-03-14T14:24:30.0,2021-03-14T14:29:30.0,620.2808521,579.9548134,2.448836972
2021-03-14T14:29:30.0,2021-03-14T14:34:30.0,2021-03-14T14:34:30.0,2021-03-14T14:39:30.0,620.2954608,580.0513685,2.443860702
2021-03-14T14:39:30.0,2021-03-14T14:44:30.0,2021-03-14T14:44:30.0,2021-03-14T14:49:30.0,620.2903746,580.1647301,2.436667849
2021-03-14T14:49:30.0,2021-03-14T14:54:30.0,2021-03-14T14:54:30.0,2021-03-14T14:59:30.0,620.3610507,580.2309806,2.436936594
2021-03-14T14:59:30.0,2021-03-14T15:04:30.0,2021-03-14T15:04:30.0,2021-03-14T15:09:30.0,620.3744947,580.3951715,2.427782346
2021-03-14T15:09:30.0,2021-03-14T15:14:30.0,2021-03-14T15:14:30.0,2021-03-14T15:19:30.0,620.4302124,580.5937035,2.419109815
2021-03-14T15:19:30.0,2021-03-14T15:24:30.0,2021-03-14T15:24:30.0,2021-03-14T15:29:30.0,620.4063512,580.8325315,2.403157764
2021-03-14T15:29:30.0,2021-03-14T15:34:30.0,2021-03-14T15:34:30.0,2021-03-14T15:39:30.0,620.4045478,581.0193656,2.391702568
2021-03-14T15:39:30.0,2021-03-14T15:44:30.0,2021-03-14T15:44:30.0,2021-03-14T15:49:30.0,620.4011187,581.3417753,2.3719157
2021-03-14T15:49:30.0,2021-03-14T15:54:30.0,2021-03-14T15:54:30.0,2021-03-14T15:59:30.0,620.4222607,581.7051575,2.35113284
2021-03-14T15:59:30.0,2021-03-14T16:04:30.0,2021-03-14T16:04:30.0,2021-03-14T16:09:30.0,620.4112302,582.0827882,2.32753102
2021-03-14T16:09:30.0,2021-03-14T16:14:30.0,2021-03-14T16:14:30.0,2021-03-14T16:19:30.0,620.3923119,582.3706383,2.30890222
2021-03-14T16:19:30.0,2021-03-14T16:24:30.0,2021-03-14T16:24:30.0,2021-03-14T16:29:30.0,620.3699154,582.7623336,2.283756105
2021-03-14T16:29:30.0,2021-03-14T16:34:30.0,2021-03-14T16:34:30.0,2021-03-14T16:39:30.0,620.2606304,583.2992453,2.24451519
2021-03-14T16:39:30.0,2021-03-14T16:44:30.0,2021-03-14T16:44:30.0,2021-03-14T16:49:30.0,620.3170153,583.6686339,2.225507746
2021-03-14T16:49:30.0,2021-03-14T16:54:30.0,2021-03-14T16:54:30.0,2021-03-14T16:59:30.0,620.2561703,584.1010465,2.195554209
2021-03-14T16:59:30.0,2021-03-14T17:04:30.0,2021-03-14T17:04:30.0,2021-03-14T17:09:30.0,620.1671586,584.5904603,2.16042877
2021-03-14T17:09:30.0,2021-03-14T17:14:30.0,2021-03-14T17:14:30.0,2021-03-14T17:19:30.0,620.0313871,585.1949831,2.115473696
2021-03-14T17:19:30.0,2021-03-14T17:24:30.0,2021-03-14T17:24:30.0,2021-03-14T17:29:30.0,619.9527815,586.0727015,2.057400018
2021-03-14T17:29:30.0,2021-03-14T17:34:30.0,2021-03-14T17:34:30.0,2021-03-14T17:39:30.0,619.8152282,587.1478224,1.98375922
2021-03-14T17:39:30.0,2021-03-14T17:44:30.0,2021-03-14T17:44:30.0,2021-03-14T17:49:30.0,619.7461952,588.4150491,1.902613584
2021-03-14T17:49:30.0,2021-03-14T17:54:30.0,2021-03-14T17:54:30.0,2021-03-14T17:59:30.0,619.6686917,589.6561814,1.822538175
2021-03-14T17:59:30.0,2021-03-14T18:04:30.0,2021-03-14T18:03:30.0,2021-03-14T18:08:30.0,619.5552585,591.0768292,1.729379649
2021-03-14T18:08:30.0,2021-03-14T18:13:30.0,2021-03-14T18:13:30.0,2021-03-14T18:18:30.0,619.2926008,593.068388,1.592490214
2021-03-14T18:18:30.0,2021-03-14T18:23:30.0,2021-03-14T18:23:30.0,2021-03-14T18:28:30.0,619.0863412,595.9029614,1.407832739
2021-03-14T18:28:30.0,2021-03-14T18:33:30.0,2021-03-14T18:33:30.0,2021-03-14T18:38:30.0,618.9267357,599.2558375,1.194533969
2021-03-14T18:38:30.0,2021-03-14T18:43:30.0,2021-03-14T18:43:30.0,2021-03-14T18:48:30.0,618.8240844,603.3830719,0.937670138
2021-03-14T18:48:30.0,2021-03-14T18:53:30.0,2021-03-14T18:53:30.0,2021-03-14T18:58:30.0,618.6670911,608.166211,0.637675914
2021-03-14T18:58:30.0,2021-03-14T19:03:30.0,2021-03-14T19:03:30.0,2021-03-14T19:08:30.0,618.6560696,612.6729769,0.363328988
2021-03-14T19:08:30.0,2021-03-14T19:13:30.0,2021-03-14T19:13:30.0,2021-03-14T19:18:30.0,618.5703159,616.3377199,0.135576514
2021-03-14T19:18:30.0,2021-03-14T19:23:30.0,2021-03-14T19:23:30.0,2021-03-14T19:28:30.0,618.1053967,618.117249,-0.000719747
2021-03-14T19:28:30.0,2021-03-14T19:33:30.0,2021-03-14T19:33:30.0,2021-03-14T19:38:30.0,617.5831197,619.2525491,-0.101377686
2021-03-14T19:38:30.0,2021-03-14T19:43:30.0,2021-03-14T19:43:30.0,2021-03-14T19:48:30.0,617.0985561,619.9375236,-0.172398997
2021-03-14T19:48:30.0,2021-03-14T19:53:30.0,2021-03-14T19:53:30.0,2021-03-14T19:58:30.0,616.7912742,620.3388734,-0.215431327
2021-03-14T19:58:30.0,2021-03-14T20:03:30.0,2021-03-14T20:03:30.0,2021-03-14T20:08:30.0,616.5347121,620.5576424,-0.244296259
2021-03-14T20:08:30.0,2021-03-14T20:13:30.0,2021-03-14T20:13:30.0,2021-03-14T20:18:30.0,616.4128609,620.6914303,-0.259820188
