Date;Plant;X;Y;Z_Tip-105.4cm;Z_Tip-91.5cm
03/05/2021;P3;29;94,4;120;
03/05/2021;P3;29;96;125;
03/05/2021;P3;29;97,6;125;
03/05/2021;P3;29;99,2;122;
03/05/2021;P3;29;100,8;123;
03/05/2021;P3;29;102,4;121;
03/05/2021;P3;34;1,6;106;
03/05/2021;P3;34;3,2;108;
03/05/2021;P3;34;4,8;105;
03/05/2021;P3;34;6,4;105;
03/05/2021;P3;34;8;104;
03/05/2021;P3;34;9,6;100;
03/05/2021;P3;34;11,2;102;
03/05/2021;P3;34;12,8;104;
03/05/2021;P3;34;14,4;103;
03/05/2021;P3;34;16;104;
03/05/2021;P3;34;17,6;106;
03/05/2021;P3;34;19,2;107;
03/05/2021;P3;34;20,8;116;
03/05/2021;P3;34;22,4;119;
03/05/2021;P3;34;24;124;
03/05/2021;P3;34;25,6;137;
03/05/2021;P3;34;27,2;139;
03/05/2021;P3;34;28,8;137;
03/05/2021;P3;34;30,4;133;
03/05/2021;P3;34;32;131;
03/05/2021;P3;34;33,6;127;
03/05/2021;P3;34;35,2;123;
03/05/2021;P3;34;36,8;118;
03/05/2021;P3;34;38,4;116;
03/05/2021;P3;34;40;107;
03/05/2021;P3;34;41,6;101;
03/05/2021;P3;34;43,2;87;
03/05/2021;P3;34;44,8;68;
03/05/2021;P3;34;46,4;49;
03/05/2021;P3;34;48;51;
03/05/2021;P3;34;49,6;58;
03/05/2021;P3;34;51,2;44;
03/05/2021;P3;34;52,8;49;
03/05/2021;P3;34;54,4;55;
03/05/2021;P3;34;56;82;
03/05/2021;P3;34;57,6;109;
03/05/2021;P3;34;59,2;112;
03/05/2021;P3;34;60,8;114;
03/05/2021;P3;34;62,4;117;
03/05/2021;P3;34;64;114;
03/05/2021;P3;34;65,6;116;
03/05/2021;P3;34;67,2;119;
03/05/2021;P3;34;68,8;119;
03/05/2021;P3;34;70,4;121;
03/05/2021;P3;34;72;112;
03/05/2021;P3;34;73,6;107;
03/05/2021;P3;34;75,2;109;
03/05/2021;P3;34;76,8;111;
03/05/2021;P3;34;78,4;122;
03/05/2021;P3;34;80;118;
03/05/2021;P3;34;81,6;118;
03/05/2021;P3;34;83,2;117;
03/05/2021;P3;34;84,8;114;
03/05/2021;P3;34;86,4;115;
03/05/2021;P3;34;88;116;
03/05/2021;P3;34;89,6;116;
03/05/2021;P3;34;91,2;123;
03/05/2021;P3;34;92,8;131;
03/05/2021;P3;34;94,4;126;
03/05/2021;P3;34;96;123;
03/05/2021;P3;34;97,6;120;
03/05/2021;P3;34;99,2;117;
03/05/2021;P3;34;100,8;122;
03/05/2021;P3;34;102,4;126;
03/05/2021;P3;39;1,6;102;
03/05/2021;P3;39;3,2;104;
03/05/2021;P3;39;4,8;102;
03/05/2021;P3;39;6,4;103;
03/05/2021;P3;39;8;106;
03/05/2021;P3;39;9,6;104;
03/05/2021;P3;39;11,2;107;
03/05/2021;P3;39;12,8;110;
03/05/2021;P3;39;14,4;111;
03/05/2021;P3;39;16;113;
03/05/2021;P3;39;17,6;116;
03/05/2021;P3;39;19,2;120;
03/05/2021;P3;39;20,8;126;
03/05/2021;P3;39;22,4;127;
03/05/2021;P3;39;24;132;
03/05/2021;P3;39;25,6;139;
03/05/2021;P3;39;27,2;137;
03/05/2021;P3;39;28,8;135;
03/05/2021;P3;39;30,4;137;
03/05/2021;P3;39;32;135;
03/05/2021;P3;39;33,6;136;
03/05/2021;P3;39;35,2;131;
03/05/2021;P3;39;36,8;124;
03/05/2021;P3;39;38,4;120;
03/05/2021;P3;39;40;110;
03/05/2021;P3;39;41,6;105;
03/05/2021;P3;39;43,2;100;
03/05/2021;P3;39;44,8;91;
03/05/2021;P3;39;46,4;79;
03/05/2021;P3;39;48;86;
03/05/2021;P3;39;49,6;94;
03/05/2021;P3;39;51,2;88;
03/05/2021;P3;39;52,8;95;
03/05/2021;P3;39;54,4;105;
03/05/2021;P3;39;56;105;
03/05/2021;P3;39;57,6;110;
03/05/2021;P3;39;59,2;113;
03/05/2021;P3;39;60,8;110;
03/05/2021;P3;39;62,4;114;
03/05/2021;P3;39;64;123;
03/05/2021;P3;39;65,6;127;
03/05/2021;P3;39;67,2;122;
03/05/2021;P3;39;68,8;120;
03/05/2021;P3;39;70,4;123;
03/05/2021;P3;39;72;115;
03/05/2021;P3;39;73,6;111;
03/05/2021;P3;39;75,2;109;
03/05/2021;P3;39;76,8;104;
03/05/2021;P3;39;78,4;110;
03/05/2021;P3;39;80;114;
03/05/2021;P3;39;81,6;117;
03/05/2021;P3;39;83,2;118;
03/05/2021;P3;39;84,8;112;
03/05/2021;P3;39;86,4;111;
03/05/2021;P3;39;88;116;
03/05/2021;P3;39;89,6;112;
03/05/2021;P3;39;91,2;118;
03/05/2021;P3;39;92,8;131;
03/05/2021;P3;39;94,4;130;
03/05/2021;P3;39;96;130;
03/05/2021;P3;39;97,6;133;
03/05/2021;P3;39;99,2;128;
03/05/2021;P3;39;100,8;126;
03/05/2021;P3;39;102,4;125;
03/05/2021;P3;43;1,6;102;
03/05/2021;P3;43;3,2;102;
03/05/2021;P3;43;4,8;104;
03/05/2021;P3;43;6,4;103;
03/05/2021;P3;43;8;107;
03/05/2021;P3;43;9,6;109;
03/05/2021;P3;43;11,2;110;
03/05/2021;P3;43;12,8;116;
03/05/2021;P3;43;14,4;117;
03/05/2021;P3;43;16;113;
03/05/2021;P3;43;17,6;123;
03/05/2021;P3;43;19,2;122;
03/05/2021;P3;43;20,8;123;
03/05/2021;P3;43;22,4;130;
03/05/2021;P3;43;24;130;
03/05/2021;P3;43;25,6;133;
03/05/2021;P3;43;27,2;136;
03/05/2021;P3;43;28,8;134;
03/05/2021;P3;43;30,4;137;
03/05/2021;P3;43;32;136;
03/05/2021;P3;43;33,6;133;
03/05/2021;P3;43;35,2;134;
03/05/2021;P3;43;36,8;132;
03/05/2021;P3;43;38,4;131;
03/05/2021;P3;43;40;128;
03/05/2021;P3;43;41,6;121;
03/05/2021;P3;43;43,2;121;
03/05/2021;P3;43;44,8;114;
03/05/2021;P3;43;46,4;105;
03/05/2021;P3;43;48;110;
03/05/2021;P3;43;49,6;111;
03/05/2021;P3;43;51,2;110;
03/05/2021;P3;43;52,8;112;
03/05/2021;P3;43;54,4;111;
03/05/2021;P3;43;56;106;
03/05/2021;P3;43;57,6;122;
03/05/2021;P3;43;59,2;125;
03/05/2021;P3;43;60,8;122;
03/05/2021;P3;43;62,4;126;
03/05/2021;P3;43;64;127;
03/05/2021;P3;43;65,6;128;
03/05/2021;P3;43;67,2;127;
03/05/2021;P3;43;68,8;121;
03/05/2021;P3;43;70,4;125;
03/05/2021;P3;43;72;118;
03/05/2021;P3;43;73,6;109;
03/05/2021;P3;43;75,2;111;
03/05/2021;P3;43;76,8;101;
03/05/2021;P3;43;78,4;99;
03/05/2021;P3;43;80;101;
03/05/2021;P3;43;81,6;99;
03/05/2021;P3;43;83,2;103;
03/05/2021;P3;43;84,8;109;
03/05/2021;P3;43;86,4;111;
03/05/2021;P3;43;88;116;
03/05/2021;P3;43;89,6;119;
03/05/2021;P3;43;91,2;118;
03/05/2021;P3;43;92,8;126;
03/05/2021;P3;43;94,4;129;
03/05/2021;P3;43;96;129;
03/05/2021;P3;43;97,6;133;
03/05/2021;P3;43;99,2;131;
03/05/2021;P3;43;100,8;132;
03/05/2021;P3;43;102,4;139;
03/05/2021;P4;-43;1,6;148;
03/05/2021;P4;-43;3,2;150;
03/05/2021;P4;-43;4,8;149;
03/05/2021;P4;-43;6,4;149;
03/05/2021;P4;-43;8;154;
03/05/2021;P4;-43;9,6;151;
03/05/2021;P4;-43;11,2;147;
03/05/2021;P4;-43;12,8;148;
03/05/2021;P4;-43;14,4;146;
03/05/2021;P4;-43;16;143;
03/05/2021;P4;-43;17,6;143;
03/05/2021;P4;-43;19,2;135;
03/05/2021;P4;-43;20,8;138;
03/05/2021;P4;-43;22,4;140;
03/05/2021;P4;-43;24;143;
03/05/2021;P4;-43;25,6;155;
03/05/2021;P4;-43;27,2;162;
03/05/2021;P4;-43;28,8;160;
03/05/2021;P4;-43;30,4;165;
03/05/2021;P4;-43;32;162;
03/05/2021;P4;-43;33,6;162;
03/05/2021;P4;-43;35,2;161;
03/05/2021;P4;-43;36,8;152;
03/05/2021;P4;-43;38,4;151;
03/05/2021;P4;-43;40;151;
03/05/2021;P4;-43;41,6;149;
03/05/2021;P4;-43;43,2;156;
03/05/2021;P4;-43;44,8;156;
03/05/2021;P4;-43;46,4;152;
03/05/2021;P4;-43;48;152;
03/05/2021;P4;-43;49,6;141;
03/05/2021;P4;-43;51,2;136;
03/05/2021;P4;-43;52,8;143;
03/05/2021;P4;-43;54,4;141;
03/05/2021;P4;-43;56;137;
03/05/2021;P4;-43;57,6;148;
03/05/2021;P4;-43;59,2;144;
03/05/2021;P4;-43;60,8;139;
03/05/2021;P4;-43;62,4;133;
03/05/2021;P4;-43;64;125;
03/05/2021;P4;-43;65,6;131;
03/05/2021;P4;-43;67,2;134;
03/05/2021;P4;-43;68,8;141;
03/05/2021;P4;-43;70,4;149;
03/05/2021;P4;-43;72;144;
03/05/2021;P4;-43;73,6;143;
03/05/2021;P4;-43;75,2;146;
03/05/2021;P4;-43;76,8;136;
03/05/2021;P4;-43;78,4;139;
03/05/2021;P4;-43;80;140;
03/05/2021;P4;-43;81,6;139;
03/05/2021;P4;-43;83,2;141;
03/05/2021;P4;-43;84,8;140;
03/05/2021;P4;-43;86,4;136;
03/05/2021;P4;-43;88;138;
03/05/2021;P4;-43;89,6;137;
03/05/2021;P4;-43;91,2;141;
03/05/2021;P4;-43;92,8;146;
03/05/2021;P4;-43;94,4;143;
03/05/2021;P4;-43;96;140;
03/05/2021;P4;-43;97,6;140;
03/05/2021;P4;-43;99,2;138;
03/05/2021;P4;-43;100,8;136;
03/05/2021;P4;-43;102,4;138;
03/05/2021;P4;-38;1,6;149;
03/05/2021;P4;-38;3,2;149;
03/05/2021;P4;-38;4,8;153;
03/05/2021;P4;-38;6,4;152;
03/05/2021;P4;-38;8;152;
03/05/2021;P4;-38;9,6;153;
03/05/2021;P4;-38;11,2;146;
03/05/2021;P4;-38;12,8;142;
03/05/2021;P4;-38;14,4;141;
03/05/2021;P4;-38;16;139;
03/05/2021;P4;-38;17,6;143;
03/05/2021;P4;-38;19,2;141;
03/05/2021;P4;-38;20,8;138;
03/05/2021;P4;-38;22,4;139;
03/05/2021;P4;-38;24;138;
03/05/2021;P4;-38;25,6;138;
03/05/2021;P4;-38;27,2;140;
03/05/2021;P4;-38;28,8;134;
03/05/2021;P4;-38;30,4;140;
03/05/2021;P4;-38;32;145;
03/05/2021;P4;-38;33,6;145;
03/05/2021;P4;-38;35,2;151;
03/05/2021;P4;-38;36,8;156;
03/05/2021;P4;-38;38,4;150;
03/05/2021;P4;-38;40;149;
03/05/2021;P4;-38;41,6;147;
03/05/2021;P4;-38;43,2;148;
03/05/2021;P4;-38;44,8;145;
03/05/2021;P4;-38;46,4;140;
03/05/2021;P4;-38;48;132;
03/05/2021;P4;-38;49,6;118;
03/05/2021;P4;-38;51,2;110;
03/05/2021;P4;-38;52,8;124;
03/05/2021;P4;-38;54,4;128;
03/05/2021;P4;-38;56;119;
03/05/2021;P4;-38;57,6;126;
03/05/2021;P4;-38;59,2;136;
03/05/2021;P4;-38;60,8;116;
03/05/2021;P4;-38;62,4;113;
03/05/2021;P4;-38;64;103;
03/05/2021;P4;-38;65,6;115;
03/05/2021;P4;-38;67,2;133;
03/05/2021;P4;-38;68,8;135;
03/05/2021;P4;-38;70,4;136;
03/05/2021;P4;-38;72;130;
03/05/2021;P4;-38;73,6;123;
03/05/2021;P4;-38;75,2;127;
03/05/2021;P4;-38;76,8;126;
03/05/2021;P4;-38;78,4;130;
03/05/2021;P4;-38;80;136;
03/05/2021;P4;-38;81,6;136;
03/05/2021;P4;-38;83,2;135;
03/05/2021;P4;-38;84,8;143;
03/05/2021;P4;-38;86,4;140;
03/05/2021;P4;-38;88;141;
03/05/2021;P4;-38;89,6;141;
03/05/2021;P4;-38;91,2;140;
03/05/2021;P4;-38;92,8;149;
03/05/2021;P4;-38;94,4;149;
03/05/2021;P4;-38;96;142;
03/05/2021;P4;-38;97,6;142;
03/05/2021;P4;-38;99,2;138;
03/05/2021;P4;-38;100,8;128;
03/05/2021;P4;-38;102,4;129;
03/05/2021;P4;-33;1,6;141;
03/05/2021;P4;-33;3,2;139;
03/05/2021;P4;-33;4,8;136;
03/05/2021;P4;-33;6,4;139;
03/05/2021;P4;-33;8;137;
03/05/2021;P4;-33;9,6;136;
03/05/2021;P4;-33;11,2;138;
03/05/2021;P4;-33;12,8;131;
03/05/2021;P4;-33;14,4;124;
03/05/2021;P4;-33;16;125;
03/05/2021;P4;-33;17,6;123;
03/05/2021;P4;-33;19,2;126;
03/05/2021;P4;-33;20,8;122;
03/05/2021;P4;-33;22,4;114;
03/05/2021;P4;-33;24;120;
03/05/2021;P4;-33;25,6;125;
03/05/2021;P4;-33;27,2;130;
03/05/2021;P4;-33;28,8;133;
03/05/2021;P4;-33;30,4;131;
03/05/2021;P4;-33;32;136;
03/05/2021;P4;-33;33,6;141;
03/05/2021;P4;-33;35,2;137;
03/05/2021;P4;-33;36,8;145;
03/05/2021;P4;-33;38,4;139;
03/05/2021;P4;-33;40;135;
03/05/2021;P4;-33;41,6;138;
03/05/2021;P4;-33;43,2;134;
03/05/2021;P4;-33;44,8;130;
03/05/2021;P4;-33;46,4;134;
03/05/2021;P4;-33;48;130;
03/05/2021;P4;-33;49,6;114;
03/05/2021;P4;-33;51,2;113;
03/05/2021;P4;-33;52,8;113;
03/05/2021;P4;-33;54,4;116;
03/05/2021;P4;-33;56;119;
03/05/2021;P4;-33;57,6;117;
03/05/2021;P4;-33;59,2;111;
03/05/2021;P4;-33;60,8;107;
03/05/2021;P4;-33;62,4;99;
03/05/2021;P4;-33;64;102;
03/05/2021;P4;-33;65,6;113;
03/05/2021;P4;-33;67,2;126;
03/05/2021;P4;-33;68,8;123;
03/05/2021;P4;-33;70,4;121;
03/05/2021;P4;-33;72;124;
03/05/2021;P4;-33;73,6;123;
03/05/2021;P4;-33;75,2;119;
03/05/2021;P4;-33;76,8;118;
03/05/2021;P4;-33;78,4;126;
03/05/2021;P4;-33;80;131;
03/05/2021;P4;-33;81,6;135;
03/05/2021;P4;-33;83,2;132;
03/05/2021;P4;-33;84,8;130;
03/05/2021;P4;-33;86,4;130;
03/05/2021;P4;-33;88;131;
03/05/2021;P4;-33;89,6;131;
03/05/2021;P4;-33;91,2;133;
03/05/2021;P4;-33;92,8;130;
03/05/2021;P4;-33;94,4;129;
03/05/2021;P4;-33;96;127;
03/05/2021;P4;-33;97,6;122;
03/05/2021;P4;-33;99,2;124;
03/05/2021;P4;-33;100,8;125;
03/05/2021;P4;-33;102,4;130;
03/05/2021;P4;-28;1,6;140;
03/05/2021;P4;-28;3,2;138;
03/05/2021;P4;-28;4,8;140;
03/05/2021;P4;-28;6,4;139;
03/05/2021;P4;-28;8;138;
03/05/2021;P4;-28;9,6;137;
03/05/2021;P4;-28;11,2;127;
03/05/2021;P4;-28;12,8;123;
03/05/2021;P4;-28;14,4;122;
03/05/2021;P4;-28;16;118;
03/05/2021;P4;-28;17,6;129;
03/05/2021;P4;-28;19,2;125;
03/05/2021;P4;-28;20,8;119;
03/05/2021;P4;-28;22,4;118;
03/05/2021;P4;-28;24;123;
03/05/2021;P4;-28;25,6;118;
03/05/2021;P4;-28;27,2;122;
03/05/2021;P4;-28;28,8;114;
03/05/2021;P4;-28;30,4;115;
03/05/2021;P4;-28;32;117;
03/05/2021;P4;-28;33,6;116;
03/05/2021;P4;-28;35,2;120;
03/05/2021;P4;-28;36,8;126;
03/05/2021;P4;-28;38,4;122;
03/05/2021;P4;-28;40;122;
03/05/2021;P4;-28;41,6;112;
03/05/2021;P4;-28;43,2;114;
03/05/2021;P4;-28;44,8;122;
03/05/2021;P4;-28;46,4;120;
03/05/2021;P4;-28;48;104;
03/05/2021;P4;-28;49,6;87;
03/05/2021;P4;-28;51,2;74;
03/05/2021;P4;-28;52,8;73;
03/05/2021;P4;-28;54,4;75;
03/05/2021;P4;-28;56;95;
03/05/2021;P4;-28;57,6;115;
03/05/2021;P4;-28;59,2;109;
03/05/2021;P4;-28;60,8;97;
03/05/2021;P4;-28;62,4;93;
03/05/2021;P4;-28;64;103;
03/05/2021;P4;-28;65,6;119;
03/05/2021;P4;-28;67,2;129;
03/05/2021;P4;-28;68,8;117;
03/05/2021;P4;-28;70,4;122;
03/05/2021;P4;-28;72;125;
03/05/2021;P4;-28;73,6;121;
03/05/2021;P4;-28;75,2;121;
03/05/2021;P4;-28;76,8;118;
03/05/2021;P4;-28;78,4;123;
03/05/2021;P4;-28;80;123;
03/05/2021;P4;-28;81,6;122;
03/05/2021;P4;-28;83,2;117;
03/05/2021;P4;-28;84,8;116;
03/05/2021;P4;-28;86,4;121;
03/05/2021;P4;-28;88;119;
03/05/2021;P4;-28;89,6;115;
03/05/2021;P4;-28;91,2;109;
03/05/2021;P4;-28;92,8;106;
03/05/2021;P4;-28;94,4;106;
03/05/2021;P4;-28;96;104;
03/05/2021;P4;-28;97,6;109;
03/05/2021;P4;-28;99,2;115;
03/05/2021;P4;-28;100,8;114;
03/05/2021;P4;-28;102,4;118;
03/05/2021;P4;-23;1,6;141;
03/05/2021;P4;-23;3,2;141;
03/05/2021;P4;-23;4,8;141;
03/05/2021;P4;-23;6,4;140;
03/05/2021;P4;-23;8;144;
03/05/2021;P4;-23;9,6;142;
03/05/2021;P4;-23;11,2;140;
03/05/2021;P4;-23;12,8;138;
03/05/2021;P4;-23;14,4;131;
03/05/2021;P4;-23;16;123;
03/05/2021;P4;-23;17,6;123;
03/05/2021;P4;-23;19,2;118;
03/05/2021;P4;-23;20,8;118;
03/05/2021;P4;-23;22,4;116;
03/05/2021;P4;-23;24;111;
03/05/2021;P4;-23;25,6;116;
03/05/2021;P4;-23;27,2;118;
03/05/2021;P4;-23;28,8;114;
03/05/2021;P4;-23;30,4;116;
03/05/2021;P4;-23;32;114;
03/05/2021;P4;-23;33,6;113;
03/05/2021;P4;-23;35,2;124;
03/05/2021;P4;-23;36,8;122;
03/05/2021;P4;-23;38,4;122;
03/05/2021;P4;-23;40;122;
03/05/2021;P4;-23;41,6;116;
03/05/2021;P4;-23;43,2;113;
03/05/2021;P4;-23;44,8;107;
03/05/2021;P4;-23;46,4;102;
03/05/2021;P4;-23;48;87;
03/05/2021;P4;-23;49,6;77;
03/05/2021;P4;-23;51,2;76;
03/05/2021;P4;-23;52,8;77;
03/05/2021;P4;-23;54,4;76;
03/05/2021;P4;-23;56;80;
03/05/2021;P4;-23;57,6;88;
03/05/2021;P4;-23;59,2;90;
03/05/2021;P4;-23;60,8;87;
03/05/2021;P4;-23;62,4;94;
03/05/2021;P4;-23;64;100;
03/05/2021;P4;-23;65,6;108;
03/05/2021;P4;-23;67,2;116;
03/05/2021;P4;-23;68,8;112;
03/05/2021;P4;-23;70,4;122;
03/05/2021;P4;-23;72;119;
03/05/2021;P4;-23;73,6;115;
03/05/2021;P4;-23;75,2;117;
03/05/2021;P4;-23;76,8;112;
03/05/2021;P4;-23;78,4;113;
03/05/2021;P4;-23;80;114;
03/05/2021;P4;-23;81,6;109;
03/05/2021;P4;-23;83,2;107;
03/05/2021;P4;-23;84,8;102;
03/05/2021;P4;-23;86,4;95;
03/05/2021;P4;-23;88;93;
03/05/2021;P4;-23;89,6;91;
03/05/2021;P4;-23;91,2;90;
03/05/2021;P4;-23;92,8;98;
03/05/2021;P4;-23;94,4;98;
03/05/2021;P4;-23;96;95;
03/05/2021;P4;-23;97,6;95;
03/05/2021;P4;-23;99,2;95;
03/05/2021;P4;-23;100,8;105;
03/05/2021;P4;-23;102,4;115;
03/05/2021;P4;-18;1,6;136;
03/05/2021;P4;-18;3,2;138;
03/05/2021;P4;-18;4,8;134;
03/05/2021;P4;-18;6,4;135;
03/05/2021;P4;-18;8;136;
03/05/2021;P4;-18;9,6;132;
03/05/2021;P4;-18;11,2;132;
03/05/2021;P4;-18;12,8;125;
03/05/2021;P4;-18;14,4;120;
03/05/2021;P4;-18;16;121;
03/05/2021;P4;-18;17,6;118;
03/05/2021;P4;-18;19,2;116;
03/05/2021;P4;-18;20,8;116;
03/05/2021;P4;-18;22,4;109;
03/05/2021;P4;-18;24;110;
03/05/2021;P4;-18;25,6;113;
03/05/2021;P4;-18;27,2;110;
03/05/2021;P4;-18;28,8;112;
03/05/2021;P4;-18;30,4;111;
03/05/2021;P4;-18;32;105;
03/05/2021;P4;-18;33,6;96;
03/05/2021;P4;-18;35,2;96;
03/05/2021;P4;-18;36,8;105;
03/05/2021;P4;-18;38,4;112;
03/05/2021;P4;-18;40;109;
03/05/2021;P4;-18;41,6;111;
03/05/2021;P4;-18;43,2;118;
03/05/2021;P4;-18;44,8;109;
03/05/2021;P4;-18;46,4;107;
03/05/2021;P4;-18;48;103;
03/05/2021;P4;-18;49,6;82;
03/05/2021;P4;-18;51,2;72;
03/05/2021;P4;-18;52,8;73;
03/05/2021;P4;-18;54,4;77;
03/05/2021;P4;-18;56;75;
03/05/2021;P4;-18;57,6;77;
03/05/2021;P4;-18;59,2;91;
03/05/2021;P4;-18;60,8;94;
03/05/2021;P4;-18;62,4;93;
03/05/2021;P4;-18;64;91;
03/05/2021;P4;-18;65,6;108;
03/05/2021;P4;-18;67,2;107;
03/05/2021;P4;-18;68,8;112;
03/05/2021;P4;-18;70,4;110;
03/05/2021;P4;-18;72;111;
03/05/2021;P4;-18;73,6;107;
03/05/2021;P4;-18;75,2;110;
03/05/2021;P4;-18;76,8;109;
03/05/2021;P4;-18;78,4;108;
03/05/2021;P4;-18;80;99;
03/05/2021;P4;-18;81,6;95;
03/05/2021;P4;-18;83,2;96;
03/05/2021;P4;-18;84,8;92;
03/05/2021;P4;-18;86,4;93;
03/05/2021;P4;-18;88;98;
03/05/2021;P4;-18;89,6;100;
03/05/2021;P4;-18;91,2;100;
03/05/2021;P4;-18;92,8;102;
03/05/2021;P4;-18;94,4;103;
03/05/2021;P4;-18;96;106;
03/05/2021;P4;-18;97,6;106;
03/05/2021;P4;-18;99,2;108;
03/05/2021;P4;-18;100,8;122;
03/05/2021;P4;-18;102,4;125;
03/05/2021;P4;9;1,6;125;
03/05/2021;P4;9;3,2;130;
03/05/2021;P4;9;4,8;127;
03/05/2021;P4;9;6,4;124;
03/05/2021;P4;9;8;124;
03/05/2021;P4;9;9,6;122;
03/05/2021;P4;9;11,2;126;
03/05/2021;P4;9;12,8;129;
03/05/2021;P4;9;14,4;126;
03/05/2021;P4;9;16;124;
03/05/2021;P4;9;17,6;120;
03/05/2021;P4;9;19,2;113;
03/05/2021;P4;9;20,8;118;
03/05/2021;P4;9;22,4;115;
03/05/2021;P4;9;24;104;
03/05/2021;P4;9;25,6;100;
03/05/2021;P4;9;27,2;90;
03/05/2021;P4;9;28,8;66;
03/05/2021;P4;9;30,4;46;
03/05/2021;P4;9;32;42;
03/05/2021;P4;9;33,6;47;
03/05/2021;P4;9;35,2;67;
03/05/2021;P4;9;36,8;72;
03/05/2021;P4;9;38,4;68;
03/05/2021;P4;9;40;61;
03/05/2021;P4;9;41,6;56;
03/05/2021;P4;9;43,2;61;
03/05/2021;P4;9;44,8;65;
03/05/2021;P4;9;46,4;70;
03/05/2021;P4;9;48;74;
03/05/2021;P4;9;49,6;73;
03/05/2021;P4;9;51,2;71;
03/05/2021;P4;9;52,8;55;
03/05/2021;P4;9;54,4;42;
03/05/2021;P4;9;56;59;
03/05/2021;P4;9;57,6;66;
03/05/2021;P4;9;59,2;79;
03/05/2021;P4;9;60,8;89;
03/05/2021;P4;9;62,4;99;
03/05/2021;P4;9;64;94;
03/05/2021;P4;9;65,6;73;
03/05/2021;P4;9;67,2;64;
03/05/2021;P4;9;68,8;63;
03/05/2021;P4;9;70,4;66;
03/05/2021;P4;9;72;64;
03/05/2021;P4;9;73,6;65;
03/05/2021;P4;9;75,2;69;
03/05/2021;P4;9;76,8;69;
03/05/2021;P4;9;78,4;86;
03/05/2021;P4;9;80;107;
03/05/2021;P4;9;81,6;111;
03/05/2021;P4;9;83,2;116;
03/05/2021;P4;9;84,8;125;
03/05/2021;P4;9;86,4;125;
03/05/2021;P4;9;88;122;
03/05/2021;P4;9;89,6;122;
03/05/2021;P4;9;91,2;130;
03/05/2021;P4;9;92,8;133;
03/05/2021;P4;9;94,4;130;
03/05/2021;P4;9;96;131;
03/05/2021;P4;9;97,6;130;
03/05/2021;P4;9;99,2;127;
03/05/2021;P4;9;100,8;128;
03/05/2021;P4;9;102,4;127;
03/05/2021;P4;21;1,6;152;
03/05/2021;P4;21;3,2;150;
03/05/2021;P4;21;4,8;145;
03/05/2021;P4;21;6,4;142;
03/05/2021;P4;21;8;133;
03/05/2021;P4;21;9,6;131;
03/05/2021;P4;21;11,2;133;
03/05/2021;P4;21;12,8;131;
03/05/2021;P4;21;14,4;135;
03/05/2021;P4;21;16;131;
03/05/2021;P4;21;17,6;128;
03/05/2021;P4;21;19,2;129;
03/05/2021;P4;21;20,8;129;
03/05/2021;P4;21;22,4;122;
03/05/2021;P4;21;24;123;
03/05/2021;P4;21;25,6;126;
03/05/2021;P4;21;27,2;129;
03/05/2021;P4;21;28,8;125;
03/05/2021;P4;21;30,4;115;
03/05/2021;P4;21;32;121;
03/05/2021;P4;21;33,6;119;
03/05/2021;P4;21;35,2;106;
03/05/2021;P4;21;36,8;98;
03/05/2021;P4;21;38,4;99;
03/05/2021;P4;21;40;92;
03/05/2021;P4;21;41,6;89;
03/05/2021;P4;21;43,2;91;
03/05/2021;P4;21;44,8;92;
03/05/2021;P4;21;46,4;104;
03/05/2021;P4;21;48;119;
03/05/2021;P4;21;49,6;120;
03/05/2021;P4;21;51,2;102;
03/05/2021;P4;21;52,8;74;
03/05/2021;P4;21;54,4;69;
03/05/2021;P4;21;56;69;
03/05/2021;P4;21;57,6;73;
03/05/2021;P4;21;59,2;91;
03/05/2021;P4;21;60,8;102;
03/05/2021;P4;21;62,4;111;
03/05/2021;P4;21;64;113;
03/05/2021;P4;21;65,6;113;
03/05/2021;P4;21;67,2;108;
03/05/2021;P4;21;68,8;107;
03/05/2021;P4;21;70,4;106;
03/05/2021;P4;21;72;107;
03/05/2021;P4;21;73,6;104;
03/05/2021;P4;21;75,2;101;
03/05/2021;P4;21;76,8;111;
03/05/2021;P4;21;78,4;116;
03/05/2021;P4;21;80;117;
03/05/2021;P4;21;81,6;131;
03/05/2021;P4;21;83,2;135;
03/05/2021;P4;21;84,8;142;
03/05/2021;P4;21;86,4;140;
03/05/2021;P4;21;88;129;
03/05/2021;P4;21;89,6;132;
03/05/2021;P4;21;91,2;134;
03/05/2021;P4;21;92,8;133;
03/05/2021;P4;21;94,4;134;
03/05/2021;P4;21;96;134;
03/05/2021;P4;21;97,6;130;
03/05/2021;P4;21;99,2;132;
03/05/2021;P4;21;100,8;131;
03/05/2021;P4;21;102,4;129;
03/05/2021;P4;26;1,6;154;
03/05/2021;P4;26;3,2;149;
03/05/2021;P4;26;4,8;152;
03/05/2021;P4;26;6,4;153;
03/05/2021;P4;26;8;151;
03/05/2021;P4;26;9,6;155;
03/05/2021;P4;26;11,2;152;
03/05/2021;P4;26;12,8;151;
03/05/2021;P4;26;14,4;157;
03/05/2021;P4;26;16;153;
03/05/2021;P4;26;17,6;154;
03/05/2021;P4;26;19,2;153;
03/05/2021;P4;26;20,8;151;
03/05/2021;P4;26;22,4;150;
03/05/2021;P4;26;24;147;
03/05/2021;P4;26;25,6;149;
03/05/2021;P4;26;27,2;159;
03/05/2021;P4;26;28,8;150;
