MPV1_time;CO2_dry_MPV1;delta13C_MPV1;MPV2_time;CO2_dry_MPV2;delta13C_MPV2;CO2_differential_ppm;flow_m3_h;surface_m2;flux_umol_s;d13C_differential
04/03/2021 23:49;624.4571254;-39.52584427;04/03/2021 23:54;628.3569701;-39.34403314;-3.89984473;4.9;1;-0.236821773;-0.181811131
04/03/2021 23:59;624.6789651;-39.557393;05/03/2021 00:04;628.5600145;-39.61175247;-3.881049432;4.9;1;-0.235680411;0.054359465
05/03/2021 00:09;624.8580691;-39.45962645;05/03/2021 00:14;628.764334;-39.55836686;-3.906264845;4.9;1;-0.23721164;0.098740404
05/03/2021 00:19;625.092141;-39.6410981;05/03/2021 00:24;628.9261351;-39.553142;-3.83399414;4.9;1;-0.232822933;-0.0879561
05/03/2021 00:29;625.2470479;-39.58173571;05/03/2021 00:34;629.0339545;-39.56923519;-3.786906605;4.9;1;-0.229963498;-0.012500516
05/03/2021 00:39;625.4021837;-39.50227449;05/03/2021 00:44;629.188645;-39.33748653;-3.786461313;4.9;1;-0.229936457;-0.164787964
05/03/2021 00:49;625.5033903;-39.56376139;05/03/2021 00:54;629.3795187;-39.45189429;-3.876128352;4.9;1;-0.235381573;-0.111867096
05/03/2021 00:59;625.6805895;-39.46884312;05/03/2021 01:04;629.5173679;-39.43234564;-3.836778405;4.9;1;-0.23299201;-0.036497484
05/03/2021 01:09;625.8979917;-39.31980729;05/03/2021 01:14;629.6576207;-39.49113366;-3.759629037;4.9;1;-0.228307042;0.17132637
05/03/2021 01:19;626.0528353;-39.58379608;05/03/2021 01:24;629.692209;-39.65052225;-3.639373782;4.9;1;-0.221004427;0.066726177
05/03/2021 01:29;626.0541586;-39.58573921;05/03/2021 01:34;629.7212762;-39.63128467;-3.667117615;4.9;1;-0.222689198;0.045545452
05/03/2021 01:39;625.9775932;-39.64621134;05/03/2021 01:44;629.5888504;-39.67583458;-3.611257208;4.9;1;-0.219297022;0.029623242
05/03/2021 01:49;625.8617836;-39.61527752;05/03/2021 01:54;629.4063899;-39.47212848;-3.544606297;4.9;1;-0.215249582;-0.143149035
05/03/2021 01:59;625.6875576;-39.40887067;05/03/2021 02:04;629.2413491;-39.72836924;-3.553791551;4.9;1;-0.215807365;0.31949856
05/03/2021 02:09;625.5405666;-39.47931012;05/03/2021 02:14;629.2211695;-39.6244901;-3.680602887;4.9;1;-0.223508104;0.145179986
05/03/2021 02:19;625.4867011;-39.37920677;05/03/2021 02:24;629.237838;-39.63312853;-3.75113684;4.9;1;-0.227791345;0.253921762
05/03/2021 02:28;625.61219;-39.77646822;05/03/2021 02:33;629.284378;-39.58488104;-3.67218795;4.9;1;-0.222997099;-0.191587179
05/03/2021 02:39;625.6656411;-39.63433054;05/03/2021 02:43;629.322858;-39.64106959;-3.657216888;4.9;1;-0.222087967;0.006739051
05/03/2021 02:48;625.6426573;-39.49244568;05/03/2021 02:53;629.3012188;-39.57831526;-3.65856153;4.9;1;-0.222169622;0.085869574
05/03/2021 02:58;625.6707565;-39.65416033;05/03/2021 03:03;629.2369941;-39.62090361;-3.566237639;4.9;1;-0.216563166;-0.033256712
05/03/2021 03:08;625.5649315;-39.53926656;05/03/2021 03:13;629.1090293;-39.62786396;-3.544097767;4.9;1;-0.215218701;0.088597402
05/03/2021 03:18;625.4443422;-39.37911633;05/03/2021 03:23;629.0466098;-39.59007514;-3.602267592;4.9;1;-0.218751119;0.210958812
05/03/2021 03:28;625.3939049;-39.763472;05/03/2021 03:33;628.9919088;-39.60727942;-3.598003952;4.9;1;-0.218492205;-0.156192579
05/03/2021 03:38;625.4352734;-39.7799912;05/03/2021 03:43;629.0347277;-39.71806316;-3.599454332;4.9;1;-0.218580281;-0.061928041
05/03/2021 03:48;625.4684605;-39.62805752;05/03/2021 03:53;629.0790156;-39.72385667;-3.610555136;4.9;1;-0.219254388;0.095799152
05/03/2021 03:58;625.5728356;-39.68988323;05/03/2021 04:03;629.0367133;-39.75623084;-3.463877674;4.9;1;-0.21034726;0.066347609
05/03/2021 04:08;625.5672059;-39.44894824;05/03/2021 04:13;629.075668;-39.54594952;-3.508462111;4.9;1;-0.213054692;0.097001285
05/03/2021 04:18;625.4594544;-39.41895801;05/03/2021 04:23;629.005993;-39.64991215;-3.546538621;4.9;1;-0.215366924;0.230954145
05/03/2021 04:28;625.3571333;-39.65647234;05/03/2021 04:33;628.9654461;-39.54865977;-3.608312836;4.9;1;-0.219118222;-0.10781257
05/03/2021 04:38;625.4384324;-39.45238355;05/03/2021 04:43;629.0392352;-39.73143055;-3.600802788;4.9;1;-0.218662167;0.279047001
05/03/2021 04:48;625.4947273;-39.58054796;05/03/2021 04:53;629.1187866;-39.64347033;-3.6240593;4.9;1;-0.220074441;0.062922361
05/03/2021 04:58;625.5647153;-39.49778352;05/03/2021 05:03;629.1582515;-39.46619588;-3.593536174;4.9;1;-0.218220895;-0.031587631
05/03/2021 05:08;625.637673;-39.44280009;05/03/2021 05:13;629.1555625;-39.5532314;-3.517889511;4.9;1;-0.21362718;0.110431311
05/03/2021 05:18;625.5710101;-39.6055848;05/03/2021 05:23;629.0999768;-39.48823263;-3.528966753;4.9;1;-0.214299856;-0.117352173
05/03/2021 05:28;625.4439233;-39.49698854;05/03/2021 05:33;629.0873498;-39.56151113;-3.643426514;4.9;1;-0.221250533;0.064522581
05/03/2021 05:38;625.3586577;-39.47792231;05/03/2021 05:43;629.1698122;-39.73199477;-3.811154525;4.9;1;-0.231435976;0.254072453
05/03/2021 05:48;625.3824669;-39.51559304;05/03/2021 05:53;629.2080084;-39.50414293;-3.82554152;4.9;1;-0.23230964;-0.011450113
05/03/2021 05:58;625.4793345;-39.39295947;05/03/2021 06:03;629.3517818;-39.61315694;-3.872447262;4.9;1;-0.235158036;0.220197467
05/03/2021 06:08;625.5712319;-39.50831629;05/03/2021 06:13;628.5666397;-39.60750068;-2.995407744;4.9;1;-0.181898978;0.09918439
05/03/2021 06:18;625.9184694;-39.34143395;05/03/2021 06:23;627.1245969;-39.46759073;-1.206127577;4.9;1;-0.073243242;0.126156774
05/03/2021 06:28;626.3453291;-39.56530971;05/03/2021 06:33;624.907952;-39.26811577;1.437377087;4.9;1;0.087286088;-0.29719394
05/03/2021 06:38;626.6093687;-39.43203871;05/03/2021 06:43;621.9151123;-39.08639135;4.694256436;4.9;1;0.285063178;-0.345647358
05/03/2021 06:48;626.913623;-39.56837946;05/03/2021 06:53;618.4147088;-39.29853976;8.498914139;4.9;1;0.516104628;-0.269839699
05/03/2021 06:58;627.0832885;-39.30990531;05/03/2021 07:03;614.6274106;-39.08277889;12.45587793;4.9;1;0.75639501;-0.227126422
05/03/2021 07:08;627.0879438;-39.2909091;05/03/2021 07:13;610.4608336;-38.88002817;16.62711018;4.9;1;1.009697048;-0.410880929
05/03/2021 07:18;626.8625605;-39.301283;05/03/2021 07:23;606.1499926;-38.90857556;20.71256785;4.9;1;1.257790342;-0.392707447
05/03/2021 07:28;626.6365801;-39.27760996;05/03/2021 07:33;602.0667487;-38.80716889;24.56983138;4.9;1;1.492026331;-0.470441069
05/03/2021 07:38;626.3205227;-39.42696285;05/03/2021 07:43;598.3943138;-38.48784719;27.92620889;4.9;1;1.695845541;-0.939115666
05/03/2021 07:48;626.0018698;-39.53395989;05/03/2021 07:53;595.3679603;-38.62759781;30.63390952;4.9;1;1.860273232;-0.906362074
05/03/2021 07:58;625.6497649;-39.36133274;05/03/2021 08:03;592.8110576;-38.63949411;32.83870726;4.9;1;1.994161668;-0.721838628
05/03/2021 08:08;625.3222499;-39.35311849;05/03/2021 08:13;590.6988728;-38.59759723;34.62337711;4.9;1;2.102537438;-0.755521264
05/03/2021 08:18;624.5103582;-39.12032021;05/03/2021 08:23;552.3759506;-38.63320621;72.13440762;4.9;1;4.380430371;-0.487113999
05/03/2021 08:28;557.1805701;-39.10732377;05/03/2021 08:33;488.3323206;-21.56239096;68.84824953;4.9;1;4.180875301;-17.54493281
05/03/2021 08:38;510.4411866;-38.03184092;05/03/2021 08:43;617.7345254;-18.63789371;-107.2933387;4.9;1;-6.515489832;-19.39394721
05/03/2021 08:48;517.7385966;-33.50855615;05/03/2021 08:53;578.0897142;-18.48850911;-60.35111755;4.9;1;-3.664878897;-15.02004704
05/03/2021 08:58;501.7855638;-32.56562254;05/03/2021 09:03;572.5164827;-21.71129566;-70.73091891;4.9;1;-4.295202187;-10.85432688
05/03/2021 09:08;471.6146872;-34.12384173;05/03/2021 09:13;507.1335971;-26.68024766;-35.51890987;4.9;1;-2.156919515;-7.443594068
05/03/2021 09:18;442.3902053;-36.92446649;05/03/2021 09:23;462.9138703;-29.93220974;-20.523665;4.9;1;-1.246319037;-6.99225675
05/03/2021 09:28;424.8769469;-38.37357679;05/03/2021 09:33;433.8309116;-32.9190366;-8.953964705;4.9;1;-0.543738006;-5.454540188
05/03/2021 09:38;416.2129248;-38.89367462;05/03/2021 09:43;414.7228565;-34.5083206;1.490068287;4.9;1;0.090485811;-4.385354022
05/03/2021 09:48;411.7503338;-39.27001651;05/03/2021 09:53;402.2660884;-35.63118531;9.484245334;4.9;1;0.5759398;-3.6388312
05/03/2021 09:58;409.3591273;-39.7307987;05/03/2021 10:03;394.1919977;-36.87626326;15.16712968;4.9;1;0.921038346;-2.854535435
05/03/2021 10:08;408.1644607;-39.96394991;05/03/2021 10:13;389.0622779;-37.36294928;19.10218279;4.9;1;1.159998181;-2.601000628
05/03/2021 10:18;407.4853406;-39.70810134;05/03/2021 10:23;385.8795167;-37.69775553;21.60582382;4.9;1;1.312034159;-2.010345814
05/03/2021 10:28;407.1287381;-39.90856773;05/03/2021 10:33;384.1036245;-38.07066156;23.02511358;4.9;1;1.398221877;-1.837906166
05/03/2021 10:38;406.8928558;-40.23549393;05/03/2021 10:43;383.0492757;-38.20974869;23.84358008;4.9;1;1.447924032;-2.025745239
05/03/2021 10:48;406.8365022;-39.68188315;05/03/2021 10:53;382.4452248;-38.25950491;24.39127734;4.9;1;1.481183468;-1.422378241
05/03/2021 10:58;406.8039662;-39.80742832;05/03/2021 11:03;382.2178331;-38.392377;24.58613317;4.9;1;1.493016273;-1.415051324
05/03/2021 11:08;406.7548607;-39.71091233;05/03/2021 11:13;382.2192081;-38.53032198;24.53565259;4.9;1;1.489950792;-1.180590342
05/03/2021 11:18;406.667498;-39.43765042;05/03/2021 11:23;382.4013593;-38.56308867;24.26613873;4.9;1;1.473584307;-0.874561748
05/03/2021 11:28;406.7234998;-39.7193771;05/03/2021 11:33;382.5655738;-38.443406;24.15792592;4.9;1;1.467012981;-1.275971095
05/03/2021 11:38;406.6971376;-39.86986499;05/03/2021 11:43;382.7540513;-38.53799138;23.94308634;4.9;1;1.453966644;-1.331873612
05/03/2021 11:48;406.7496087;-39.38668404;05/03/2021 11:53;383.0229417;-38.47794397;23.72666693;4.9;1;1.44082437;-0.908740077
05/03/2021 11:58;406.7590226;-39.35299481;05/03/2021 12:03;383.2763519;-38.4361209;23.48267062;4.9;1;1.426007462;-0.916873909
05/03/2021 12:08;406.742356;-39.55757685;05/03/2021 12:13;383.5888157;-38.70979337;23.15354033;4.9;1;1.406020713;-0.847783483
05/03/2021 12:18;406.7860322;-39.49409728;05/03/2021 12:23;383.8044223;-38.50359548;22.98160992;4.9;1;1.395580076;-0.990501795
05/03/2021 12:28;406.757471;-39.66173369;05/03/2021 12:33;383.9952801;-38.27091898;22.7621909;4.9;1;1.382255648;-1.390814709
05/03/2021 12:38;406.7211007;-39.56698189;05/03/2021 12:43;384.2429826;-38.35065655;22.47811818;4.9;1;1.365005062;-1.216325344
05/03/2021 12:48;406.6767676;-39.57663949;05/03/2021 12:53;384.4536759;-38.17791711;22.2230917;4.9;1;1.349518337;-1.39872238
05/03/2021 12:58;406.6685765;-39.48815337;05/03/2021 13:03;384.7747083;-38.28159072;21.8938682;4.9;1;1.329525928;-1.206562651
05/03/2021 13:08;406.7207894;-39.13872184;05/03/2021 13:13;385.0082444;-38.31947485;21.71254494;4.9;1;1.3185149;-0.819246996
05/03/2021 13:18;406.7590672;-39.68908414;05/03/2021 13:23;385.2141387;-38.21811182;21.54492845;4.9;1;1.30833623;-1.470972318
05/03/2021 13:28;406.7759387;-39.24267574;05/03/2021 13:33;385.2703666;-38.35106698;21.50557213;4.9;1;1.30594628;-0.891608752
05/03/2021 13:38;406.6496688;-39.00280192;05/03/2021 13:43;385.2211862;-38.30754486;21.42848259;4.9;1;1.301264945;-0.695257062
05/03/2021 13:48;406.5647825;-39.24544865;05/03/2021 13:53;385.0814375;-37.96455508;21.48334504;4.9;1;1.304596519;-1.280893566
05/03/2021 13:58;406.4446943;-39.34185546;05/03/2021 14:03;384.9286917;-38.50631086;21.5160026;4.9;1;1.306579681;-0.835544604
05/03/2021 14:08;406.3641189;-39.20499814;05/03/2021 14:13;384.9241187;-38.73867248;21.44000016;4.9;1;1.30196436;-0.466325664
05/03/2021 14:18;406.4188536;-39.34532753;05/03/2021 14:23;385.0730706;-38.23006251;21.34578302;4.9;1;1.296242935;-1.115265018
05/03/2021 14:28;406.5375659;-39.15428053;05/03/2021 14:33;385.2388727;-38.29481663;21.29869318;4.9;1;1.293383359;-0.859463905
05/03/2021 14:38;406.5906671;-39.3946777;05/03/2021 14:43;385.2784147;-38.56963185;21.31225243;4.9;1;1.294206758;-0.825045848
05/03/2021 14:48;406.5664178;-39.4059891;05/03/2021 14:53;385.407196;-38.15891374;21.15922183;4.9;1;1.284913829;-1.247075357
05/03/2021 14:58;406.5996418;-39.5797566;05/03/2021 15:03;385.5423824;-38.32942497;21.0572595;4.9;1;1.27872207;-1.250331634
05/03/2021 15:08;406.6383274;-39.44588;05/03/2021 15:13;385.6912141;-37.91448845;20.94711331;4.9;1;1.272033338;-1.531391547
05/03/2021 15:18;406.679472;-39.44889432;05/03/2021 15:23;385.8174796;-38.49514391;20.86199234;4.9;1;1.266864286;-0.95375041
05/03/2021 15:28;406.7042386;-38.99602376;05/03/2021 15:33;386.0473587;-38.46366302;20.65687984;4.9;1;1.254408635;-0.532360731
05/03/2021 15:38;406.7949443;-39.34777692;05/03/2021 15:43;386.1292344;-38.41567158;20.66570996;4.9;1;1.254944852;-0.932105336
05/03/2021 15:48;406.8505234;-39.42569737;05/03/2021 15:53;386.1945085;-38.21137929;20.65601488;4.9;1;1.254356109;-1.21431808
05/03/2021 15:58;406.7896697;-39.1119861;05/03/2021 16:03;488.5423091;-18.56624492;-81.75263942;4.9;1;-4.964506626;-20.54574118
05/03/2021 16:08;410.0162656;-38.9320218;05/03/2021 16:13;453.826999;-24.27245921;-43.81073336;4.9;1;-2.660448367;-14.65956259
05/03/2021 16:18;408.8584429;-38.86665508;05/03/2021 16:23;430.8990743;-29.25858351;-22.04063136;4.9;1;-1.33843826;-9.608071568
05/03/2021 16:28;407.9684792;-39.1684373;05/03/2021 16:33;415.5846895;-32.243118;-7.616210273;4.9;1;-0.462501598;-6.925319297
05/03/2021 16:38;407.4342964;-39.21441725;05/03/2021 16:43;405.643356;-34.2232973;1.790940345;4.9;1;0.108756552;-4.991119946
05/03/2021 16:48;407.1558145;-39.07675956;05/03/2021 16:53;398.9399061;-35.82019275;8.21590841;4.9;1;0.498918836;-3.256566808
05/03/2021 16:58;407.0051365;-39.42110702;05/03/2021 17:03;394.5054654;-36.57734768;12.49967114;4.9;1;0.759054394;-2.843759344
05/03/2021 17:08;406.9089453;-39.73505761;05/03/2021 17:13;391.5919112;-37.44758493;15.31703408;4.9;1;0.930141433;-2.287472679
05/03/2021 17:18;406.8196551;-39.34488556;05/03/2021 17:23;389.8145285;-37.37081468;17.00512659;4.9;1;1.032652453;-1.974070884
05/03/2021 17:28;406.768792;-39.45417345;05/03/2021 17:33;388.8272325;-38.08505665;17.94155949;4.9;1;1.08951823;-1.369116794
05/03/2021 17:38;406.6466662;-39.3258516;05/03/2021 17:43;388.4661207;-38.16313527;18.18054553;4.9;1;1.104030883;-1.16271633
05/03/2021 17:48;406.6131774;-39.09234265;05/03/2021 17:53;388.4846295;-38.20222063;18.12854787;4.9;1;1.100873277;-0.890122026
05/03/2021 17:58;406.60017;-39.49436481;05/03/2021 18:03;388.7885918;-38.04881189;17.81157814;4.9;1;1.081624988;-1.445552925
05/03/2021 18:08;406.5464513;-39.25359267;05/03/2021 18:13;389.4842736;-38.13964303;17.06217773;4.9;1;1.036116937;-1.113949644
05/03/2021 18:18;406.388692;-39.14077766;05/03/2021 18:23;390.7278004;-38.25552999;15.66089161;4.9;1;0.951022508;-0.885247671
05/03/2021 18:28;406.2719782;-39.28265855;05/03/2021 18:33;392.583305;-38.35348858;13.68867319;4.9;1;0.831257672;-0.929169975
05/03/2021 18:38;406.23503;-39.22357149;05/03/2021 18:43;395.1732154;-38.29719777;11.06181459;4.9;1;0.67173919;-0.926373723
05/03/2021 18:48;406.2003747;-39.13801809;05/03/2021 18:53;398.3732503;-38.66530794;7.827124469;4.9;1;0.475309563;-0.472710149
05/03/2021 18:58;406.2341485;-39.30117028;05/03/2021 19:03;401.6258618;-38.52523823;4.608286683;4.9;1;0.279842583;-0.775932055
05/03/2021 19:08;406.2514269;-39.25462455;05/03/2021 19:13;404.792768;-38.91350467;1.458658914;4.9;1;0.088578447;-0.341119878
05/03/2021 19:18;406.0172852;-39.12334324;05/03/2021 19:23;406.5669998;-38.90989067;-0.549714618;4.9;1;-0.033381942;-0.213452565
05/03/2021 19:28;405.7440202;-39.17311735;05/03/2021 19:33;407.5981415;-38.92398487;-1.854121246;4.9;1;-0.112593273;-0.249132474
05/03/2021 19:38;405.4977716;-39.17157235;05/03/2021 19:43;408.2561214;-38.87938512;-2.758349745;4.9;1;-0.167503406;-0.292187238
05/03/2021 19:48;405.3067851;-39.10276218;05/03/2021 19:53;408.7224266;-38.91600518;-3.415641466;4.9;1;-0.20741807;-0.186757005
05/03/2021 19:58;405.2411305;-39.01996573;05/03/2021 20:03;409.0960095;-39.23081213;-3.854879062;4.9;1;-0.23409119;0.210846398
05/03/2021 20:08;405.2508477;-39.1146935;05/03/2021 20:13;409.3322284;-39.37001523;-4.08138068;4.9;1;-0.247845716;0.255321731
05/03/2021 20:18;405.2564354;-39.49355764;05/03/2021 20:23;409.5995469;-39.35018546;-4.343111596;4.9;1;-0.263739574;-0.143372182
05/03/2021 20:28;405.3836039;-39.11158526;05/03/2021 20:33;409.7417946;-39.43978414;-4.358190768;4.9;1;-0.264655271;0.328198877
05/03/2021 20:38;405.4562283;-39.53421203;05/03/2021 20:43;409.8866327;-39.48574617;-4.430404423;4.9;1;-0.269040514;-0.04846586
05/03/2021 20:48;405.5345128;-39.38671068;05/03/2021 20:53;409.9848075;-39.38172215;-4.450294695;4.9;1;-0.270248369;-0.004988526
05/03/2021 20:58;405.5424525;-39.62748956;05/03/2021 21:03;410.0097364;-39.54090707;-4.467283897;4.9;1;-0.271280055;-0.086582498
05/03/2021 21:08;405.617463;-39.78964667;05/03/2021 21:13;410.0719922;-39.36375113;-4.454529129;4.9;1;-0.270505509;-0.425895541
05/03/2021 21:18;405.6455511;-39.57412409;05/03/2021 21:23;410.1178745;-39.82864956;-4.472323366;4.9;1;-0.271586081;0.254525468
05/03/2021 21:28;405.715827;-39.58842834;05/03/2021 21:33;410.1054649;-39.8463267;-4.389637819;4.9;1;-0.266564923;0.25789836
05/03/2021 21:38;405.6973391;-39.6759131;05/03/2021 21:43;410.1562968;-39.73964106;-4.458957665;4.9;1;-0.270774436;0.063727959
05/03/2021 21:48;405.7719478;-39.80075611;05/03/2021 21:53;410.1803429;-39.59126374;-4.408395081;4.9;1;-0.267703976;-0.209492371
05/03/2021 21:58;405.8045004;-39.41143816;05/03/2021 22:03;410.1671322;-39.7122467;-4.362631814;4.9;1;-0.264924958;0.300808539
05/03/2021 22:08;405.7628236;-39.58922882;05/03/2021 22:13;410.0965133;-39.44912868;-4.333689745;4.9;1;-0.263167423;-0.140100145
05/03/2021 22:18;405.6653057;-39.91407875;05/03/2021 22:23;410.0400766;-39.68083951;-4.374770916;4.9;1;-0.265662116;-0.233239243
05/03/2021 22:28;405.5721284;-39.68223688;05/03/2021 22:33;409.925841;-39.84799058;-4.353712655;4.9;1;-0.264383333;0.165753697
05/03/2021 22:38;405.4905884;-40.14243447;05/03/2021 22:43;409.843867;-39.73451352;-4.353278572;4.9;1;-0.264356973;-0.407920947
05/03/2021 22:48;405.4611991;-39.47377952;05/03/2021 22:53;409.9171253;-39.50322997;-4.455926211;4.9;1;-0.270590349;0.029450454
05/03/2021 22:58;405.6391699;-39.65626985;05/03/2021 23:03;410.0185643;-39.75712825;-4.379394467;4.9;1;-0.265942886;0.100858393
05/03/2021 23:08;405.7972123;-39.93110902;05/03/2021 23:13;410.1973331;-39.90499975;-4.400120754;4.9;1;-0.267201509;-0.02610927
05/03/2021 23:18;406.0391188;-39.83783524;05/03/2021 23:23;410.4593706;-39.70657222;-4.42025179;4.9;1;-0.268423986;-0.131263017
05/03/2021 23:28;406.3298143;-40.09595585;05/03/2021 23:33;410.6817122;-39.82432775;-4.351897901;4.9;1;-0.264273131;-0.271628105
05/03/2021 23:38;406.4953728;-39.73688784;05/03/2021 23:43;410.8969041;-40.00708254;-4.401531359;4.9;1;-0.26728717;0.270194706
05/03/2021 23:48;406.6492118;-39.74204237;05/03/2021 23:53;411.0043834;-40.00041005;-4.355171554;4.9;1;-0.264471926;0.258367687
05/03/2021 23:58;406.8035612;-39.83238486;06/03/2021 00:03;411.1571369;-39.99462695;-4.353575643;4.9;1;-0.264375013;0.162242088
06/03/2021 00:08;407.0351284;-39.78335278;06/03/2021 00:13;411.3325882;-39.94340168;-4.297459821;4.9;1;-0.260967327;0.160048897
06/03/2021 00:18;407.0992992;-39.80125947;06/03/2021 00:23;411.4497398;-39.8440666;-4.350440569;4.9;1;-0.264184633;0.042807125
06/03/2021 00:28;407.2476919;-40.06533836;06/03/2021 00:33;411.568459;-39.75847819;-4.320767103;4.9;1;-0.262382683;-0.306860171
06/03/2021 00:38;407.337932;-40.00670729;06/03/2021 00:43;411.6481377;-39.72494293;-4.310205754;4.9;1;-0.261741336;-0.281764367
06/03/2021 00:48;407.4155945;-39.76803883;06/03/2021 00:53;411.690598;-39.61481988;-4.275003473;4.9;1;-0.259603644;-0.153218947
06/03/2021 00:58;407.5349041;-39.83093111;06/03/2021 01:03;411.7772846;-40.08254447;-4.24238044;4.9;1;-0.257622579;0.251613359
06/03/2021 01:08;407.5967063;-39.68093312;06/03/2021 01:13;411.88991;-39.79899944;-4.293203671;4.9;1;-0.260708868;0.118066319
06/03/2021 01:18;407.7501112;-39.56768176;06/03/2021 01:23;411.9689999;-39.87381873;-4.2188887;4.9;1;-0.256196021;0.306136972
06/03/2021 01:28;407.8070692;-39.83622248;06/03/2021 01:33;411.955144;-40.06191364;-4.148074859;4.9;1;-0.251895783;0.225691157
06/03/2021 01:38;407.8334647;-40.07022297;06/03/2021 01:43;412.0027615;-39.84453615;-4.169296859;4.9;1;-0.253184509;-0.225686819
06/03/2021 01:48;407.8109412;-40.01315877;06/03/2021 01:53;412.0203666;-39.89320851;-4.209425413;4.9;1;-0.255621354;-0.119950258
06/03/2021 01:58;407.8820989;-40.04002741;06/03/2021 02:03;412.0304348;-39.69122389;-4.148335879;4.9;1;-0.251911634;-0.348803515
06/03/2021 02:08;407.8911554;-39.84861394;06/03/2021 02:13;412.050269;-40.14335729;-4.159113662;4.9;1;-0.252566125;0.294743351
06/03/2021 02:18;408.0025626;-39.93461786;06/03/2021 02:23;412.0997103;-39.93916029;-4.097147655;4.9;1;-0.24880318;0.004542432
06/03/2021 02:28;408.0154008;-39.83048424;06/03/2021 02:33;412.1427675;-39.79483003;-4.12736674;4.9;1;-0.250638263;-0.035654201
06/03/2021 02:38;408.0929828;-39.97906092;06/03/2021 02:43;412.1984958;-39.62328842;-4.105513007;4.9;1;-0.249311174;-0.355772505
06/03/2021 02:48;408.197289;-39.95613073;06/03/2021 02:53;412.2220518;-40.09631467;-4.024762755;4.9;1;-0.244407538;0.140183944
06/03/2021 02:58;408.1951962;-40.12607375;06/03/2021 03:03;412.2621791;-39.85153933;-4.066982892;4.9;1;-0.246971396;-0.274534429
06/03/2021 03:08;408.2425945;-39.77319075;06/03/2021 03:13;412.3065846;-39.71414408;-4.063990125;4.9;1;-0.246789658;-0.059046675
06/03/2021 03:18;408.1890491;-39.75697803;06/03/2021 03:23;412.2387834;-39.79022966;-4.049734209;4.9;1;-0.245923954;0.033251628
06/03/2021 03:28;408.1265796;-40.01373174;06/03/2021 03:33;412.129797;-39.54239123;-4.003217365;4.9;1;-0.243099174;-0.471340511
06/03/2021 03:38;407.9816526;-40.01494374;06/03/2021 03:43;411.9989201;-39.74330267;-4.017267535;4.9;1;-0.243952384;-0.271641078
06/03/2021 03:48;407.90067;-39.47196258;06/03/2021 03:53;411.9694282;-39.97792095;-4.0687582;4.9;1;-0.247079204;0.50595837
06/03/2021 03:58;407.8453411;-39.83762329;06/03/2021 04:03;411.9719937;-39.67531726;-4.126652593;4.9;1;-0.250594896;-0.162306033
06/03/2021 04:08;407.8781785;-39.80333916;06/03/2021 04:13;411.9468072;-40.06555291;-4.068628755;4.9;1;-0.247071343;0.262213749
06/03/2021 04:18;407.9287982;-40.00289904;06/03/2021 04:23;411.99485;-39.97049983;-4.06605185;4.9;1;-0.246914858;-0.032399211
06/03/2021 04:28;407.996205;-40.21556636;06/03/2021 04:33;412.0576754;-39.70332936;-4.061470393;4.9;1;-0.246636645;-0.512236998
06/03/2021 04:38;408.0011886;-40.06546278;06/03/2021 04:43;411.9851028;-39.91330298;-3.98391423;4.9;1;-0.241926973;-0.152159802
06/03/2021 04:48;407.9576256;-39.71845064;06/03/2021 04:53;411.946105;-39.6334485;-3.988479348;4.9;1;-0.242204194;-0.085002148
06/03/2021 04:58;407.882052;-39.78789513;06/03/2021 05:03;411.8591033;-39.91535329;-3.977051392;4.9;1;-0.241510221;0.127458163
06/03/2021 05:08;407.8035886;-39.65514739;06/03/2021 05:13;411.8307496;-39.72545476;-4.027161042;4.9;1;-0.244553177;0.07030737
06/03/2021 05:18;407.7775096;-40.10832361;06/03/2021 05:23;411.8571794;-39.8035503;-4.079669782;4.9;1;-0.24774182;-0.304773315
06/03/2021 05:28;407.7849652;-39.72921629;06/03/2021 05:33;411.9271546;-39.51642883;-4.142189384;4.9;1;-0.251538382;-0.212787456
06/03/2021 05:38;407.8355471;-39.57089977;06/03/2021 05:43;412.0337475;-39.99108896;-4.198200445;4.9;1;-0.254939707;0.420189193
06/03/2021 05:48;407.9149488;-39.81616688;06/03/2021 05:53;412.0748488;-39.75041998;-4.15989997;4.9;1;-0.252613874;-0.065746899
06/03/2021 05:58;407.8536493;-39.77951884;06/03/2021 06:03;412.0649507;-39.83659206;-4.211301414;4.9;1;-0.255735276;0.057073217
06/03/2021 06:08;407.8421159;-39.47312697;06/03/2021 06:13;412.0680598;-39.67880477;-4.225943986;4.9;1;-0.25662446;0.205677797
06/03/2021 06:18;407.8608863;-39.67245712;06/03/2021 06:23;411.1439588;-39.15028209;-3.283072475;4.9;1;-0.199367692;-0.522175028
06/03/2021 06:28;408.0709786;-39.75422451;06/03/2021 06:33;410.3497072;-39.26100758;-2.278728552;4.9;1;-0.138377954;-0.493216922
06/03/2021 06:38;408.3381027;-39.1609505;06/03/2021 06:43;409.9646025;-39.2512526;-1.626499831;4.9;1;-0.098770746;0.090302099
06/03/2021 06:48;408.5717215;-39.61333317;06/03/2021 06:53;409.5917242;-39.24273247;-1.020002645;4.9;1;-0.061940629;-0.370600697
06/03/2021 06:58;408.670388;-39.09487444;06/03/2021 07:03;409.2915601;-39.1102153;-0.621172102;4.9;1;-0.037721265;0.015340854
